district,year,no,HDI,GI_status,GI_year
Tual City,2011,462,62.69,0,
Tual City,2012,462,63.56,0,
Tual City,2013,462,64.16,0,
Tual City,2014,462,64.94999695,0,
Tual City,2015,462,65.19999695,0,
Tual City,2016,462,65.63999939,0,
Tual City,2017,462,66.25,0,
Tual City,2018,462,67.20999908,0,
Tual City,2019,462,67.73999786,0,
Tual City,2020,462,67.95999908,0,
Tual City,2021,462,68.16000366,0,
Tual City,2022,462,68.59999847,0,
Tual City,2023,462,69.43000031,0,
West Halmahera,2010,463,59.56,0,
West Halmahera,2011,463,60.33,0,
West Halmahera,2012,463,60.71,0,
West Halmahera,2013,463,61.47,0,
West Halmahera,2014,463,62.06000137,0,
West Halmahera,2015,463,62.97000122,0,
West Halmahera,2016,463,63.83000183,0,
West Halmahera,2017,463,64.19000244,0,
West Halmahera,2018,463,64.54000092,0,
West Halmahera,2019,463,65.33999634,0,
West Halmahera,2020,463,65.30999756,0,
West Halmahera,2021,463,65.55999756,0,
West Halmahera,2022,463,66.19999695,0,
West Halmahera,2023,463,66.91000366,0,
Central Halmahera,2010,464,58.42,0,
Central Halmahera,2011,464,59.34,0,
Central Halmahera,2012,464,59.94,0,
Central Halmahera,2013,464,60.89,0,
Central Halmahera,2014,464,61.49000168,0,
Central Halmahera,2015,464,62.06999969,0,
Central Halmahera,2016,464,63.04999924,0,
Central Halmahera,2017,464,63.88999939,0,
Central Halmahera,2018,464,64.66000366,0,
Central Halmahera,2019,464,65.55000305,0,
Central Halmahera,2020,464,65.41999817,0,
Central Halmahera,2021,464,65.81999969,0,
Central Halmahera,2022,464,66.48999786,0,
Central Halmahera,2023,464,67.48000336,0,
Sula Islands,2010,465,57.06,0,
Sula Islands,2011,465,57.98,0,
Sula Islands,2012,465,58.83,0,
Sula Islands,2013,465,59.77,0,
Sula Islands,2014,465,60.18000031,0,
Sula Islands,2015,465,60.5,0,
Sula Islands,2016,465,61.25,0,
Sula Islands,2017,465,62.04000092,0,
Sula Islands,2018,465,62.95999908,0,
Sula Islands,2019,465,63.63999939,0,
Sula Islands,2020,465,63.52999878,0,
Sula Islands,2021,465,63.79999924,0,
Sula Islands,2022,465,64.69999695,0,
Sula Islands,2023,465,65.29000092,0,
South Halmahera,2010,466,58.22,0,
South Halmahera,2011,466,58.86,0,
South Halmahera,2012,466,59.5,0,
South Halmahera,2013,466,59.92,0,
South Halmahera,2014,466,60.34000015,0,
South Halmahera,2015,466,61.25999832,0,
South Halmahera,2016,466,62.16999817,0,
South Halmahera,2017,466,62.63999939,0,
South Halmahera,2018,466,63.38999939,0,
South Halmahera,2019,466,64.11000061,0,
South Halmahera,2020,466,63.84000015,0,
South Halmahera,2021,466,64.19000244,0,
South Halmahera,2022,466,65.05999756,0,
South Halmahera,2023,466,65.83000183,0,
North Halmahera,2010,467,61.46,0,
North Halmahera,2011,467,62.31,0,
North Halmahera,2012,467,62.94,0,
North Halmahera,2013,467,63.81,0,
North Halmahera,2014,467,64.18000031,0,
North Halmahera,2015,467,65.04000092,0,
North Halmahera,2016,467,66.01999664,0,
North Halmahera,2017,467,66.51999664,0,
North Halmahera,2018,467,67.30000305,0,
North Halmahera,2019,467,67.75,0,
North Halmahera,2020,467,67.5,0,
North Halmahera,2021,467,67.81999969,0,
North Halmahera,2022,467,68.37999725,0,
North Halmahera,2023,467,69.05000305,0,
East Halmahera,2010,468,60.06,0,
East Halmahera,2011,468,60.77,0,
East Halmahera,2012,468,61.73,0,
East Halmahera,2013,468,62.71,0,
East Halmahera,2014,468,63.25999832,0,
East Halmahera,2015,468,63.99000168,0,
East Halmahera,2016,468,64.91999817,0,
East Halmahera,2017,468,65.76999664,0,
East Halmahera,2018,468,66.19999695,0,
East Halmahera,2019,468,66.73999786,0,
East Halmahera,2020,468,66.75,0,
East Halmahera,2021,468,67,0,
East Halmahera,2022,468,67.93000031,0,
East Halmahera,2023,468,68.81999969,0,
Pulau Morotai,2010,469,,0,
Pulau Morotai,2011,469,56.63,0,
Pulau Morotai,2012,469,57.16,0,
Pulau Morotai,2013,469,57.97,0,
Pulau Morotai,2014,469,58.34000015,0,
Pulau Morotai,2015,469,59.27000046,0,
Pulau Morotai,2016,469,59.86999893,0,
Pulau Morotai,2017,469,60.70999908,0,
Pulau Morotai,2018,469,61.38999939,0,
Pulau Morotai,2019,469,62.38000107,0,
Pulau Morotai,2020,469,62.5,0,
Pulau Morotai,2021,469,62.90000153,0,
Pulau Morotai,2022,469,63.79999924,0,
Pulau Morotai,2023,469,64.73000336,0,
Pulau Taliabu,2010,470,,0,
Pulau Taliabu,2011,470,,0,
Pulau Taliabu,2012,470,,0,
Pulau Taliabu,2013,470,56.86,0,
Pulau Taliabu,2014,470,57.31000137,0,
Pulau Taliabu,2015,470,58.25999832,0,
Pulau Taliabu,2016,470,58.65999985,0,
Pulau Taliabu,2017,470,59.02999878,0,
Pulau Taliabu,2018,470,59.66999817,0,
Pulau Taliabu,2019,470,60.61999893,0,
Pulau Taliabu,2020,470,60.47999954,0,
Pulau Taliabu,2021,470,60.72999954,0,
Pulau Taliabu,2022,470,61.63999939,0,
Pulau Taliabu,2023,470,62.31000137,0,
Ternate City,2010,471,74.86,0,
Ternate City,2011,471,75.52,0,
Ternate City,2012,471,75.81,0,
Ternate City,2013,471,76.69,0,
Ternate City,2014,471,77.15000153,0,
Ternate City,2015,471,77.63999939,0,
Ternate City,2016,471,77.80000305,0,
Ternate City,2017,471,78.48000336,0,
Ternate City,2018,471,79.12999725,0,
Ternate City,2019,471,80.02999878,0,
Ternate City,2020,471,79.81999969,0,
Ternate City,2021,471,80.13999939,0,
Ternate City,2022,471,80.80999756,0,
Ternate City,2023,471,81.34999847,0,
Tidore Islands City,2010,472,64.48,0,
Tidore Islands City,2011,472,64.8,0,
Tidore Islands City,2012,472,65.42,0,
Tidore Islands City,2013,472,66.25,0,
Tidore Islands City,2014,472,66.76000214,0,
Tidore Islands City,2015,472,67.44999695,0,
Tidore Islands City,2016,472,68.37000275,0,
Tidore Islands City,2017,472,69.25,0,
Tidore Islands City,2018,472,69.88999939,0,
Tidore Islands City,2019,472,70.83000183,0,
Tidore Islands City,2020,472,70.52999878,0,
Tidore Islands City,2021,472,70.98999786,0,
Tidore Islands City,2022,472,71.55000305,0,
Tidore Islands City,2023,472,72.40000153,0,
Fakfak,2010,473,60.95,0,
Fakfak,2011,473,61.94,0,
Fakfak,2012,473,62.56,0,
Fakfak,2013,473,64.29,0,
Fakfak,2014,473,64.73000336,0,
Fakfak,2015,473,64.91999817,0,
Fakfak,2016,473,65.55000305,0,
Fakfak,2017,473,66.08999634,0,
Fakfak,2018,473,66.98999786,0,
Fakfak,2019,473,67.87000275,0,
Fakfak,2020,473,68.36000061,0,
Fakfak,2021,473,68.51999664,0,
Fakfak,2022,473,69.12000275,0,
Fakfak,2023,473,69.72000122,0,
Kaimana,2010,474,57.25,0,
Kaimana,2011,474,57.87,0,
Kaimana,2012,474,58.99,0,
Kaimana,2013,474,60.36,0,
Kaimana,2014,474,61.06999969,0,
Kaimana,2015,474,61.33000183,0,
Kaimana,2016,474,62.15000153,0,
Kaimana,2017,474,62.74000168,0,
Kaimana,2018,474,63.66999817,0,
Kaimana,2019,474,64.58999634,0,
Kaimana,2020,474,65,0,
Kaimana,2021,474,65.30999756,0,
Kaimana,2022,474,66.11000061,0,
Kaimana,2023,474,66.72000122,0,
Teluk Wondama,2010,475,52.97,0,
Teluk Wondama,2011,475,53.74,0,
Teluk Wondama,2012,475,54.69,0,
Teluk Wondama,2013,475,55.65,0,
Teluk Wondama,2014,475,56.27000046,0,
Teluk Wondama,2015,475,56.63999939,0,
Teluk Wondama,2016,475,57.15999985,0,
Teluk Wondama,2017,475,58.09999847,0,
Teluk Wondama,2018,475,58.86000061,0,
Teluk Wondama,2019,475,59.81999969,0,
Teluk Wondama,2020,475,60.20999908,0,
Teluk Wondama,2021,475,60.33000183,0,
Teluk Wondama,2022,475,60.86999893,0,
Teluk Wondama,2023,475,61.66999817,0,
Teluk Bintuni,2010,476,56.99,0,
Teluk Bintuni,2011,476,57.87,0,
Teluk Bintuni,2012,476,58.84,0,
Teluk Bintuni,2013,476,59.73,0,
Teluk Bintuni,2014,476,60.40000153,0,
Teluk Bintuni,2015,476,61.09000015,0,
Teluk Bintuni,2016,476,61.81000137,0,
Teluk Bintuni,2017,476,62.38999939,0,
Teluk Bintuni,2018,476,63.13000107,0,
Teluk Bintuni,2019,476,64,0,
Teluk Bintuni,2020,476,64.55000305,0,
Teluk Bintuni,2021,476,64.65000153,0,
Teluk Bintuni,2022,476,65.26999664,0,
Teluk Bintuni,2023,476,66,0,
Manokwari,2010,477,66.29,0,
Manokwari,2011,477,67.28,0,
Manokwari,2012,477,67.86,0,
Manokwari,2013,477,68.81,0,
Manokwari,2014,477,69.34999847,0,
Manokwari,2015,477,69.91000366,0,
Manokwari,2016,477,70.33999634,0,
Manokwari,2017,477,70.66999817,0,
Manokwari,2018,477,71.16999817,0,
Manokwari,2019,477,71.66999817,0,
Manokwari,2020,477,72.01000214,0,
Manokwari,2021,477,72.01999664,0,
Manokwari,2022,477,72.59999847,0,
Manokwari,2023,477,73.20999908,0,
Sorong Selatan,2010,478,54.24,0,
Sorong Selatan,2011,478,56.01,0,
Sorong Selatan,2012,478,56.87,0,
Sorong Selatan,2013,478,57.73,0,
Sorong Selatan,2014,478,58.24000168,0,
Sorong Selatan,2015,478,58.59999847,0,
Sorong Selatan,2016,478,59.20000076,0,
Sorong Selatan,2017,478,60.18999863,0,
Sorong Selatan,2018,478,61.00999832,0,
Sorong Selatan,2019,478,61.93000031,0,
Sorong Selatan,2020,478,62.41999817,0,
Sorong Selatan,2021,478,62.45999908,0,
Sorong Selatan,2022,478,63.08000183,0,
Sorong Selatan,2023,478,63.93999863,0,
Sorong,2010,479,57.56,0,
Sorong,2011,479,58.56,0,
Sorong,2012,479,59.18,0,
Sorong,2013,479,60.86,0,
Sorong,2014,479,61.22999954,0,
Sorong,2015,479,61.86000061,0,
Sorong,2016,479,62.41999817,0,
Sorong,2017,479,63.41999817,0,
Sorong,2018,479,64.31999969,0,
Sorong,2019,479,65.29000092,0,
Sorong,2020,479,65.73999786,0,
Sorong,2021,479,65.76999664,0,
Sorong,2022,479,66.69000244,0,
Sorong,2023,479,67.48999786,0,
Raja Ampat,2010,480,57.36,0,
Raja Ampat,2011,480,58.37,0,
Raja Ampat,2012,480,59.06,0,
Raja Ampat,2013,480,60.36,0,
Raja Ampat,2014,480,60.86000061,0,
Raja Ampat,2015,480,61.22999954,0,
Raja Ampat,2016,480,61.95000076,0,
Raja Ampat,2017,480,62.34999847,0,
Raja Ampat,2018,480,62.84000015,0,
Raja Ampat,2019,480,63.65999985,0,
Raja Ampat,2020,480,63.88999939,0,
Raja Ampat,2021,480,63.91999817,0,
Raja Ampat,2022,480,64.65000153,0,
Raja Ampat,2023,480,65.26000214,0,
Tambrauw,2010,481,,0,
Tambrauw,2011,481,45.97,0,
Tambrauw,2012,481,47.18,0,
Tambrauw,2013,481,48.69,0,
Tambrauw,2014,481,49.40000153,0,
Tambrauw,2015,481,49.77000046,0,
Tambrauw,2016,481,50.34999847,0,
Tambrauw,2017,481,51.00999832,0,
Tambrauw,2018,481,51.95000076,0,
Tambrauw,2019,481,52.90000153,0,
Tambrauw,2020,481,53.45000076,0,
Tambrauw,2021,481,53.70999908,0,
Tambrauw,2022,481,54.63000107,0,
Tambrauw,2023,481,55.54999924,0,
Maybrat,2010,482,,0,
Maybrat,2011,482,53.29,0,
Maybrat,2012,482,54.13,0,
Maybrat,2013,482,54.93,0,
Maybrat,2014,482,55.36000061,0,
Maybrat,2015,482,55.77999878,0,
Maybrat,2016,482,56.34999847,0,
Maybrat,2017,482,57.22999954,0,
Maybrat,2018,482,58.15999985,0,
Maybrat,2019,482,59.15000153,0,
Maybrat,2020,482,59.52000046,0,
Maybrat,2021,482,59.70000076,0,
Maybrat,2022,482,60.49000168,0,
Maybrat,2023,482,61.29000092,0,
Manokwari Selatan,2010,483,,0,
Manokwari Selatan,2011,483,,0,
Manokwari Selatan,2012,483,,0,
Manokwari Selatan,2013,483,54.95,0,
Manokwari Selatan,2014,483,55.31999969,0,
Manokwari Selatan,2015,483,56.59000015,0,
Manokwari Selatan,2016,483,57.11999893,0,
Manokwari Selatan,2017,483,58.08000183,0,
Manokwari Selatan,2018,483,58.84000015,0,
Manokwari Selatan,2019,483,59.72000122,0,
Manokwari Selatan,2020,483,59.84000015,0,
Manokwari Selatan,2021,483,59.84999847,0,
Manokwari Selatan,2022,483,60.68000031,0,
Manokwari Selatan,2023,483,61.54999924,0,
Pegunungan Arfak,2010,484,,0,
Pegunungan Arfak,2011,484,,0,
Pegunungan Arfak,2012,484,,0,
Pegunungan Arfak,2013,484,53.36,0,
Pegunungan Arfak,2014,484,53.68999863,0,
Pegunungan Arfak,2015,484,53.72999954,0,
Pegunungan Arfak,2016,484,53.88999939,0,
Pegunungan Arfak,2017,484,54.38999939,0,
Pegunungan Arfak,2018,484,55.31000137,0,
Pegunungan Arfak,2019,484,56.15000153,0,
Pegunungan Arfak,2020,484,56.33000183,0,
Pegunungan Arfak,2021,484,56.13000107,0,
Pegunungan Arfak,2022,484,57.00999832,0,
Pegunungan Arfak,2023,484,57.81999969,0,
Sorong City,2010,485,71.96,0,
Sorong City,2011,485,72.8,0,
Sorong City,2012,485,73.89,0,
Sorong City,2013,485,74.96,0,
Sorong City,2014,485,75.77999878,0,
Sorong City,2015,485,75.91000366,0,
Sorong City,2016,485,76.33000183,0,
Sorong City,2017,485,76.73000336,0,
Sorong City,2018,485,77.34999847,0,
Sorong City,2019,485,77.98000336,0,
Sorong City,2020,485,78.44999695,0,
Sorong City,2021,485,78.48999786,0,
Sorong City,2022,485,78.98000336,0,
Sorong City,2023,485,79.65000153,0,
Merauke,2010,486,65.58,0,
Merauke,2011,486,66.03,0,
Merauke,2012,486,66.28,0,
Merauke,2013,486,66.88,0,
Merauke,2014,486,67.33000183,0,
Merauke,2015,486,67.75,0,
Merauke,2016,486,68.08999634,0,
Merauke,2017,486,68.63999939,0,
Merauke,2018,486,69.37999725,0,
Merauke,2019,486,69.98000336,0,
Merauke,2020,486,70.08999634,0,
Merauke,2021,486,70.48999786,0,
Merauke,2022,486,71.23999786,0,
Merauke,2023,486,72.19000244,0,
Jayawijaya,2010,487,50.79,0,2019
Jayawijaya,2011,487,51.66,0,2019
Jayawijaya,2012,487,52.27,0,2019
Jayawijaya,2013,487,52.94,0,2019
Jayawijaya,2014,487,53.36999893,0,2019
Jayawijaya,2015,487,54.18000031,0,2019
Jayawijaya,2016,487,54.95999908,0,2019
Jayawijaya,2017,487,55.99000168,0,2019
Jayawijaya,2018,487,56.81999969,0,2019
Jayawijaya,2019,487,57.79000092,1,2019
Jayawijaya,2020,487,58.02999878,1,2019
Jayawijaya,2021,487,58.66999817,1,2019
Jayawijaya,2022,487,59.59999847,1,2019
Jayawijaya,2023,487,60.5,1,2019
Jayapura,2010,488,67.15,0,
Jayapura,2011,488,68.04,0,
Jayapura,2012,488,68.85,0,
Jayapura,2013,488,69.21,0,
Jayapura,2014,488,69.55000305,0,
Jayapura,2015,488,70.04000092,0,
Jayapura,2016,488,70.5,0,
Jayapura,2017,488,70.97000122,0,
Jayapura,2018,488,71.25,0,
Jayapura,2019,488,71.83999634,0,
Jayapura,2020,488,71.69000244,0,
Jayapura,2021,488,72.02999878,0,
Jayapura,2022,488,72.66999817,0,
Jayapura,2023,488,73.5,0,
Nabire,2010,489,64.49,0,
Nabire,2011,489,64.96,0,
Nabire,2012,489,65.28,0,
Nabire,2013,489,65.45,0,
Nabire,2014,489,66.25,0,
Nabire,2015,489,66.48999786,0,
Nabire,2016,489,66.63999939,0,
Nabire,2017,489,67.11000061,0,
Nabire,2018,489,67.69999695,0,
Nabire,2019,489,68.52999878,0,
Nabire,2020,489,68.83000183,0,
Nabire,2021,489,69.15000153,0,
Nabire,2022,489,69.91000366,0,
Nabire,2023,489,70.83999634,0,
Kepulauan Yapen,2010,490,63.5,0,
Kepulauan Yapen,2011,490,63.82,0,
Kepulauan Yapen,2012,490,64.11,0,
Kepulauan Yapen,2013,490,64.34,0,
Kepulauan Yapen,2014,490,64.88999939,0,
Kepulauan Yapen,2015,490,65.27999878,0,
Kepulauan Yapen,2016,490,65.55000305,0,
Kepulauan Yapen,2017,490,66.06999969,0,
Kepulauan Yapen,2018,490,67,0,
Kepulauan Yapen,2019,490,67.76000214,0,
Kepulauan Yapen,2020,490,67.66000366,0,
Kepulauan Yapen,2021,490,67.72000122,0,
Kepulauan Yapen,2022,490,68.41000366,0,
Kepulauan Yapen,2023,490,69.11000061,0,
Biak Numfor,2010,491,68.22,0,
Biak Numfor,2011,491,68.8,0,
Biak Numfor,2012,491,69.05,0,
Biak Numfor,2013,491,69.35,0,
Biak Numfor,2014,491,70.31999969,0,
Biak Numfor,2015,491,70.84999847,0,
Biak Numfor,2016,491,71.12999725,0,
Biak Numfor,2017,491,71.55999756,0,
Biak Numfor,2018,491,71.95999908,0,
Biak Numfor,2019,491,72.56999969,0,
Biak Numfor,2020,491,72.19000244,0,
Biak Numfor,2021,491,72.33000183,0,
Biak Numfor,2022,491,72.84999847,0,
Biak Numfor,2023,491,73.45999908,0,
Paniai,2010,492,52.57,0,
Paniai,2011,492,53.02,0,
Paniai,2012,492,53.34,0,
Paniai,2013,492,53.7,0,
Paniai,2014,492,53.93000031,0,
Paniai,2015,492,54.20000076,0,
Paniai,2016,492,54.34000015,0,
Paniai,2017,492,54.90999985,0,
Paniai,2018,492,55.83000183,0,
Paniai,2019,492,56.58000183,0,
Paniai,2020,492,56.31000137,0,
Paniai,2021,492,56.70000076,0,
Paniai,2022,492,57.13999939,0,
Paniai,2023,492,57.90999985,0,
Puncak Jaya,2010,493,38.83,0,
Puncak Jaya,2011,493,40.36,0,
Puncak Jaya,2012,493,41.85,0,
Puncak Jaya,2013,493,43.36,0,
Puncak Jaya,2014,493,44.31999969,0,
Puncak Jaya,2015,493,44.86999893,0,
Puncak Jaya,2016,493,45.49000168,0,
Puncak Jaya,2017,493,46.56999969,0,
Puncak Jaya,2018,493,47.38999939,0,
Puncak Jaya,2019,493,48.33000183,0,
Puncak Jaya,2020,493,48.36999893,0,
Puncak Jaya,2021,493,48.99000168,0,
Puncak Jaya,2022,493,49.84000015,0,
Puncak Jaya,2023,493,50.81000137,0,
Mimika,2010,494,67.96,0,
Mimika,2011,494,68.74,0,
Mimika,2012,494,68.95,0,
Mimika,2013,494,69.5,0,
Mimika,2014,494,70.40000153,0,
Mimika,2015,494,70.88999939,0,
Mimika,2016,494,71.63999939,0,
Mimika,2017,494,72.41999817,0,
Mimika,2018,494,73.15000153,0,
Mimika,2019,494,74.12999725,0,
Mimika,2020,494,74.19000244,0,
Mimika,2021,494,74.48000336,0,
Mimika,2022,494,75.08000183,0,
Mimika,2023,494,75.91000366,0,
Boven Digoel,2010,495,56.15,0,
Boven Digoel,2011,495,56.89,0,
Boven Digoel,2012,495,57.45,0,
Boven Digoel,2013,495,57.96,0,
Boven Digoel,2014,495,58.20999908,0,
Boven Digoel,2015,495,59.02000046,0,
Boven Digoel,2016,495,59.34999847,0,
Boven Digoel,2017,495,60.13999939,0,
Boven Digoel,2018,495,60.83000183,0,
Boven Digoel,2019,495,61.50999832,0,
Boven Digoel,2020,495,61.52999878,0,
Boven Digoel,2021,495,61.61999893,0,
Boven Digoel,2022,495,62.52000046,0,
Boven Digoel,2023,495,63.45999908,0,
Mappi,2010,496,54.09,0,
Mappi,2011,496,54.61,0,
Mappi,2012,496,55.09,0,
Mappi,2013,496,55.51,0,
Mappi,2014,496,55.74000168,0,
Mappi,2015,496,56.11000061,0,
Mappi,2016,496,56.54000092,0,
Mappi,2017,496,57.09999847,0,
Mappi,2018,496,57.72000122,0,
Mappi,2019,496,58.29999924,0,
Mappi,2020,496,58.15000153,0,
Mappi,2021,496,58.70000076,0,
Mappi,2022,496,59.61000061,0,
Mappi,2023,496,60.56999969,0,
Asmat,2010,497,43.69,0,
Asmat,2011,497,44.58,0,
Asmat,2012,497,45.08,0,
Asmat,2013,497,45.54,0,
Asmat,2014,497,45.90999985,0,
Asmat,2015,497,46.61999893,0,
Asmat,2016,497,47.31000137,0,
Asmat,2017,497,48.49000168,0,
Asmat,2018,497,49.36999893,0,
Asmat,2019,497,50.36999893,0,
Asmat,2020,497,50.54999924,0,
Asmat,2021,497,51.29000092,0,
Asmat,2022,497,52.22000122,0,
Asmat,2023,497,53.18999863,0,
Yahukimo,2010,498,40.63,0,2019
Yahukimo,2011,498,41.72,0,2019
Yahukimo,2012,498,43.82,0,2019
Yahukimo,2013,498,45.63,0,2019
Yahukimo,2014,498,46.36000061,0,2019
Yahukimo,2015,498,46.63000107,0,2019
Yahukimo,2016,498,47.13000107,0,2019
Yahukimo,2017,498,47.95000076,0,2019
Yahukimo,2018,498,48.50999832,0,2019
Yahukimo,2019,498,49.25,1,2019
Yahukimo,2020,498,49.36999893,1,2019
Yahukimo,2021,498,49.47999954,1,2019
Yahukimo,2022,498,50.25,1,2019
Yahukimo,2023,498,51.18999863,1,2019
Pegunungan Bintang,2010,499,35.45,0,
Pegunungan Bintang,2011,499,36.61,0,
Pegunungan Bintang,2012,499,37.82,0,
Pegunungan Bintang,2013,499,38.94,0,
Pegunungan Bintang,2014,499,39.68000031,0,
Pegunungan Bintang,2015,499,40.90999985,0,
Pegunungan Bintang,2016,499,41.90000153,0,
Pegunungan Bintang,2017,499,43.24000168,0,
Pegunungan Bintang,2018,499,44.22000122,0,
Pegunungan Bintang,2019,499,45.20999908,0,
Pegunungan Bintang,2020,499,45.43999863,0,
Pegunungan Bintang,2021,499,46.27999878,0,
Pegunungan Bintang,2022,499,47.20999908,0,
Pegunungan Bintang,2023,499,48.18000031,0,
Tolikara,2010,500,43.44,0,2019
Tolikara,2011,500,44.41,0,2019
Tolikara,2012,500,44.86,0,2019
Tolikara,2013,500,45.68,0,2019
Tolikara,2014,500,46.15999985,0,2019
Tolikara,2015,500,46.38000107,0,2019
Tolikara,2016,500,47.11000061,0,2019
Tolikara,2017,500,47.88999939,0,2019
Tolikara,2018,500,48.84999847,0,2019
Tolikara,2019,500,49.68000031,1,2019
Tolikara,2020,500,49.5,1,2019
Tolikara,2021,500,49.59999847,1,2019
Tolikara,2022,500,50.50999832,1,2019
Tolikara,2023,500,51.47999954,1,2019
Sarmi,2010,501,56.98,0,
Sarmi,2011,501,57.96,0,
Sarmi,2012,501,59.03,0,
Sarmi,2013,501,59.51,0,
Sarmi,2014,501,60.47999954,0,
Sarmi,2015,501,60.99000168,0,
Sarmi,2016,501,61.27000046,0,
Sarmi,2017,501,62.31000137,0,
Sarmi,2018,501,63,0,
Sarmi,2019,501,63.45000076,0,
Sarmi,2020,501,63.63000107,0,
Sarmi,2021,501,63.93999863,0,
Sarmi,2022,501,64.86000061,0,
Sarmi,2023,501,65.80000305,0,
Keerom,2010,502,60,0,
Keerom,2011,502,60.65,0,
Keerom,2012,502,61.13,0,
Keerom,2013,502,62.49,0,
Keerom,2014,502,62.72999954,0,
Keerom,2015,502,63.43000031,0,
Keerom,2016,502,64.09999847,0,
Keerom,2017,502,64.98999786,0,
Keerom,2018,502,65.75,0,
Keerom,2019,502,66.58999634,0,
Keerom,2020,502,66.40000153,0,
Keerom,2021,502,66.48999786,0,
Keerom,2022,502,67.23999786,0,
Keerom,2023,502,68.08000183,0,
Waropen,2010,503,59.98,0,
Waropen,2011,503,60.94,0,
Waropen,2012,503,61.32,0,
Waropen,2013,503,61.68,0,
Waropen,2014,503,61.97000122,0,
Waropen,2015,503,62.34999847,0,
Waropen,2016,503,63.09999847,0,
Waropen,2017,503,64.08000183,0,
Waropen,2018,503,64.80000305,0,
Waropen,2019,503,65.33999634,0,
Waropen,2020,503,64.94000244,0,
Waropen,2021,503,65.09999847,0,
Waropen,2022,503,65.66999817,0,
Waropen,2023,503,66.45999908,0,
Supiori,2010,504,57.71,0,
Supiori,2011,504,58.31,0,
Supiori,2012,504,58.86,0,
Supiori,2013,504,59.4,0,
Supiori,2014,504,59.70000076,0,
Supiori,2015,504,60.09000015,0,
Supiori,2016,504,60.59000015,0,
Supiori,2017,504,61.22999954,0,
Supiori,2018,504,61.84000015,0,
Supiori,2019,504,62.29999924,0,
Supiori,2020,504,62.29999924,0,
Supiori,2021,504,62.72000122,0,
Supiori,2022,504,63.65000153,0,
Supiori,2023,504,64.61000061,0,
Mamberamo Raya,2010,505,44.89,0,
Mamberamo Raya,2011,505,45.82,0,
Mamberamo Raya,2012,505,46.62,0,
Mamberamo Raya,2013,505,47.28,0,
Mamberamo Raya,2014,505,47.88000107,0,
Mamberamo Raya,2015,505,48.29000092,0,
Mamberamo Raya,2016,505,49,0,
Mamberamo Raya,2017,505,50.25,0,
Mamberamo Raya,2018,505,51.24000168,0,
Mamberamo Raya,2019,505,52.20000076,0,
Mamberamo Raya,2020,505,51.77999878,0,
Mamberamo Raya,2021,505,52.18000031,0,
Mamberamo Raya,2022,505,53.09999847,0,
Mamberamo Raya,2023,505,54.08000183,0,
Nduga,2010,506,19.62,0,
Nduga,2011,506,21.12,0,
Nduga,2012,506,23.07,0,
